Date,EmployeeID,Shift,InTime,OutTime
2026-04-23,EMP0067,C,22:03,06:00
2026-04-23,EMP0068,B,14:01,22:00
2026-04-23,EMP0069,C,22:08,06:00
2026-04-23,EMP0070,B,14:08,22:00
2026-04-23,EMP0071,C,22:05,06:00
2026-04-23,EMP0072,B,14:13,22:00
2026-04-23,EMP0073,B,14:10,22:00
2026-04-23,EMP0074,A,06:02,14:00
2026-04-23,EMP0075,A,06:01,14:00
2026-04-23,EMP0076,B,14:00,23:00
2026-04-23,EMP0077,B,14:00,00:00
2026-04-23,EMP0078,C,22:03,06:00
2026-04-23,EMP0079,A,06:00,14:00
2026-04-23,EMP0080,A,06:05,14:00
2026-04-23,EMP0081,B,14:10,22:00
2026-04-23,EMP0082,C,22:00,06:00
2026-04-23,EMP0083,B,14:12,23:00
2026-04-23,EMP0084,B,14:21,22:00
2026-04-23,EMP0085,B,14:10,22:00
2026-04-23,EMP0086,B,14:01,22:00
2026-04-23,EMP0087,C,22:05,06:00
2026-04-23,EMP0088,C,22:08,06:00
2026-04-23,EMP0089,B,14:02,22:00
2026-04-23,EMP0090,C,22:03,06:00
2026-04-23,EMP0091,A,06:01,14:00
2026-04-23,EMP0092,B,14:12,22:00
2026-04-23,EMP0093,C,22:03,06:00
2026-04-23,EMP0094,B,14:02,22:00
2026-04-23,EMP0095,A,06:00,14:00
2026-04-23,EMP0096,C,22:03,06:00
2026-04-23,EMP0097,A,06:01,14:00
2026-04-23,EMP0098,C,22:09,06:00
2026-04-23,EMP0099,C,22:06,06:00
2026-04-23,EMP0100,B,14:09,22:00
2026-04-23,EMP0101,A,06:02,14:30
2026-04-23,EMP0102,B,14:00,22:00
2026-04-23,EMP0103,C,22:06,07:00
2026-04-23,EMP0104,A,06:08,14:00
2026-04-23,EMP0105,B,14:01,00:30
2026-04-23,EMP0106,C,22:19,06:00
2026-04-23,EMP0108,A,06:00,14:00
2026-04-23,EMP0109,B,14:01,22:00
2026-04-23,EMP0110,A,06:03,14:00
2026-04-23,EMP0111,C,22:07,06:00
2026-04-23,EMP0112,C,22:03,06:00
2026-04-23,EMP0113,A,06:00,14:00
2026-04-23,EMP0114,A,06:00,14:00
2026-04-23,EMP0115,B,14:03,22:00
2026-04-23,EMP0116,C,22:03,06:00
2026-04-23,EMP0117,C,22:16,06:00
2026-04-23,EMP0118,C,22:00,06:00
2026-04-23,EMP0119,A,06:01,14:00
2026-04-23,EMP0120,C,22:00,06:00
2026-04-23,EMP0121,B,14:10,22:00
2026-04-23,EMP0122,B,14:00,22:00
2026-04-23,EMP0123,B,14:07,22:00
2026-04-23,EMP0124,C,22:00,06:00
2026-04-23,EMP0125,C,22:03,06:00
2026-04-23,EMP0126,A,06:03,16:00
2026-04-23,EMP0127,A,06:03,14:00
2026-04-23,EMP0128,A,06:08,14:00
2026-04-23,EMP0129,B,14:02,22:00
2026-04-23,EMP0130,C,22:01,06:00
2026-04-23,EMP0131,A,06:07,14:00
2026-04-23,EMP0132,B,14:07,22:00
2026-04-23,EMP0135,C,22:29,06:00
2026-04-23,EMP0136,B,14:07,22:00
2026-04-23,EMP0138,B,14:02,22:00
2026-04-23,EMP0139,A,06:11,14:00
2026-04-23,EMP0140,A,06:01,14:00
2026-04-23,EMP0141,C,22:02,06:00
2026-04-23,EMP0142,C,22:05,06:00
2026-04-23,EMP0143,A,06:08,14:00
2026-04-23,EMP0144,A,06:05,14:00
2026-04-23,EMP0145,A,06:04,14:00
2026-04-23,EMP0146,A,06:08,14:00
2026-04-23,EMP0147,A,06:06,14:00
2026-04-23,EMP0148,A,06:00,14:30
2026-04-23,EMP0149,A,06:04,14:00
2026-04-23,EMP0150,A,06:12,14:00
2026-04-23,EMP0151,B,14:11,22:00
2026-04-23,EMP0152,B,14:03,22:00
2026-04-23,EMP0154,C,22:04,06:00
2026-04-23,EMP0155,B,14:10,22:00
2026-04-23,EMP0156,A,06:04,14:00
2026-04-23,EMP0157,C,22:01,06:00
2026-04-23,EMP0158,B,14:02,00:30
2026-04-23,EMP0159,B,14:03,22:00
2026-04-23,EMP0160,A,06:00,14:00
2026-04-23,EMP0161,B,14:02,22:30
2026-04-23,EMP0162,C,22:00,06:00
2026-04-23,EMP0163,C,22:05,06:00
2026-04-23,EMP0164,C,22:05,06:00
2026-04-23,EMP0165,B,14:02,22:00
2026-04-23,EMP0166,B,14:01,22:00
2026-04-23,EMP0167,C,22:05,06:30
2026-04-23,EMP0168,B,14:05,22:00
2026-04-23,EMP0169,B,14:03,22:00
2026-04-23,EMP0170,A,06:01,14:00
2026-04-23,EMP0171,A,06:03,14:00
2026-04-23,EMP0172,B,14:00,22:00
2026-04-23,EMP0173,A,06:01,14:00
2026-04-23,EMP0174,A,06:04,14:00
2026-04-23,EMP0175,C,22:02,06:00
2026-04-23,EMP0176,C,22:06,06:00
2026-04-23,EMP0177,C,22:06,06:00
2026-04-23,EMP0178,B,14:12,22:30
2026-04-23,EMP0179,A,06:05,14:00
2026-04-23,EMP0180,A,06:03,14:00
2026-04-23,EMP0181,C,22:06,06:00
2026-04-23,EMP0182,C,22:02,06:00
2026-04-23,EMP0183,B,14:03,22:00
2026-04-23,EMP0184,B,14:00,22:00
2026-04-23,EMP0185,C,22:12,06:00
2026-04-23,EMP0186,B,14:02,22:00
2026-04-23,EMP0187,B,14:04,22:00
2026-04-23,EMP0188,A,06:12,14:00
2026-04-23,EMP0189,A,06:03,14:00
2026-04-23,EMP0190,A,06:01,16:30
2026-04-23,EMP0191,A,06:02,17:00
2026-04-23,EMP0192,B,14:04,22:00
2026-04-23,EMP0193,A,06:01,14:00
2026-04-23,EMP0194,B,14:08,22:00
2026-04-23,EMP0195,C,22:03,06:00
2026-04-23,EMP0196,C,22:03,06:30
2026-04-23,EMP0198,C,22:11,06:00
2026-04-23,EMP0199,B,14:02,23:00
2026-04-23,EMP0200,C,22:29,06:00
2026-04-23,EMP0201,A,06:01,14:00
2026-04-23,EMP0202,C,22:08,08:30
2026-04-23,EMP0203,B,14:11,22:00
2026-04-23,EMP0204,C,22:14,06:00
2026-04-23,EMP0205,A,06:05,14:00
2026-04-23,EMP0206,C,22:00,06:00
2026-04-23,EMP0207,B,14:03,22:00
2026-04-23,EMP0208,A,06:01,14:00
2026-04-23,EMP0209,A,06:06,14:00
2026-04-23,EMP0210,B,14:14,22:00
2026-04-23,EMP0211,B,14:05,22:00
2026-04-23,EMP0212,C,22:17,06:00
2026-04-23,EMP0213,A,06:05,14:00
2026-04-23,EMP0215,C,22:06,06:00
2026-04-23,EMP0216,A,06:02,14:00
2026-04-23,EMP0218,A,06:01,14:00
2026-04-23,EMP0220,B,14:21,22:00
2026-04-23,EMP0221,A,06:05,15:30
2026-04-23,EMP0222,A,06:00,14:00
2026-04-23,EMP0223,C,22:06,06:00
2026-04-23,EMP0224,A,06:07,15:00
2026-04-23,EMP0225,B,14:02,22:00
2026-04-23,EMP0226,C,22:18,06:00
2026-04-23,EMP0227,A,06:01,14:00
2026-04-23,EMP0228,C,22:06,06:00
2026-04-23,EMP0229,C,22:13,06:00
2026-04-23,EMP0230,A,06:08,14:30
2026-04-23,EMP0231,B,14:01,22:00
2026-04-23,EMP0232,B,14:01,22:00
2026-04-23,EMP0233,A,06:06,14:00
2026-04-23,EMP0234,B,14:00,22:00
2026-04-23,EMP0235,C,22:01,08:00
2026-04-23,EMP0236,C,22:03,06:30
2026-04-23,EMP0238,C,22:08,06:00
2026-04-23,EMP0239,A,06:04,14:00
2026-04-23,EMP0240,A,06:01,14:00
2026-04-23,EMP0241,C,22:05,06:00
2026-04-23,EMP0242,C,22:02,06:00
2026-04-23,EMP0243,C,22:04,06:00
2026-04-23,EMP0245,A,06:05,14:00
2026-04-23,EMP0246,A,06:01,14:00
2026-04-23,EMP0247,C,22:09,06:00
2026-04-23,EMP0249,A,06:03,14:00
2026-04-23,EMP0250,A,06:00,14:00
2026-04-23,EMP0251,A,06:00,14:00
2026-04-23,EMP0252,A,06:10,14:00
2026-04-23,EMP0253,A,06:02,14:00
2026-04-23,EMP0254,B,14:06,22:00
2026-04-23,EMP0255,C,22:07,06:00
2026-04-23,EMP0256,A,06:02,14:00
2026-04-23,EMP0257,A,06:12,15:30
2026-04-23,EMP0258,A,06:10,14:00
2026-04-23,EMP0259,C,22:05,06:00
2026-04-23,EMP0261,C,22:00,06:00
2026-04-23,EMP0262,B,14:07,22:00
2026-04-23,EMP0263,A,06:06,14:00
2026-04-23,EMP0264,A,06:01,14:30
2026-04-23,EMP0265,C,22:02,06:00
2026-04-23,EMP0266,C,22:04,06:00
2026-04-23,EMP0267,C,22:05,06:00
2026-04-23,EMP0268,C,22:01,06:00
2026-04-23,EMP0269,B,14:03,22:00
2026-04-23,EMP0270,A,06:01,14:00
2026-04-23,EMP0271,C,22:00,07:30
2026-04-23,EMP0272,A,06:00,14:00
2026-04-23,EMP0273,C,22:05,06:00
2026-04-23,EMP0274,A,06:02,14:00
2026-04-23,EMP0275,A,06:10,14:00
2026-04-23,EMP0276,B,14:04,22:30
2026-04-23,EMP0277,A,06:07,14:00
2026-04-23,EMP0278,B,14:06,22:00
2026-04-23,EMP0279,A,06:09,14:00
2026-04-23,EMP0281,B,14:06,22:00
2026-04-23,EMP0282,B,14:01,22:00
2026-04-23,EMP0283,B,14:03,22:00
2026-04-23,EMP0284,B,14:05,22:00
2026-04-23,EMP0285,C,22:17,06:00
2026-04-23,EMP0286,B,14:05,22:00
2026-04-23,EMP0287,C,22:07,06:00
2026-04-23,EMP0288,C,22:01,06:00
2026-04-23,EMP0289,C,22:03,06:00
2026-04-23,EMP0290,C,22:04,06:00
2026-04-23,EMP0291,C,22:16,06:00
2026-04-23,EMP0292,C,22:03,06:00
2026-04-23,EMP0294,A,06:05,14:00
2026-04-23,EMP0295,A,06:08,14:30
2026-04-23,EMP0296,C,22:02,06:00
2026-04-23,EMP0297,C,22:00,06:00
2026-04-23,EMP0298,C,22:15,06:00
2026-04-23,EMP0299,A,06:03,14:00
2026-04-23,EMP0300,A,06:00,14:00
2026-04-23,EMP0302,A,06:09,14:00
2026-04-23,EMP0304,B,14:01,22:00
2026-04-23,EMP0305,A,06:00,14:00
2026-04-23,EMP0306,B,14:02,22:00
2026-04-23,EMP0307,B,14:04,22:00
2026-04-23,EMP0308,C,22:03,06:30
2026-04-23,EMP0309,C,22:03,06:00
2026-04-23,EMP0310,C,22:00,07:00
2026-04-23,EMP0311,B,14:01,22:00
2026-04-23,EMP0312,A,06:01,14:00
2026-04-23,EMP0313,B,14:05,22:00
2026-04-23,EMP0314,C,22:01,06:00
2026-04-23,EMP0315,C,22:01,06:00
2026-04-23,EMP0316,A,06:02,14:00
2026-04-23,EMP0317,B,14:00,23:30
2026-04-23,EMP0318,C,22:00,06:00
2026-04-23,EMP0319,C,22:01,06:00
2026-04-23,EMP0320,A,06:02,14:00
2026-04-23,EMP0321,C,22:02,08:30
2026-04-23,EMP0322,A,06:02,14:00
2026-04-23,EMP0323,A,06:01,14:00
2026-04-23,EMP0325,B,14:17,22:00
2026-04-23,EMP0326,C,22:09,06:00
2026-04-23,EMP0327,C,22:02,06:00
2026-04-23,EMP0328,A,06:00,14:00
2026-04-23,EMP0329,B,14:07,01:30
2026-04-23,EMP0331,C,22:00,06:00
2026-04-23,EMP0332,C,22:09,08:30
2026-04-23,EMP0333,A,06:01,14:00
2026-04-23,EMP0334,A,06:04,14:00
2026-04-23,EMP0335,B,14:07,22:00
2026-04-23,EMP0337,A,06:00,14:00
2026-04-23,EMP0338,A,06:02,14:00
2026-04-23,EMP0339,A,06:04,14:00
2026-04-23,EMP0340,B,14:00,22:00
2026-04-23,EMP0341,B,14:05,22:00
2026-04-23,EMP0342,C,22:04,08:30
2026-04-23,EMP0343,C,22:03,06:00
2026-04-23,EMP0344,B,14:15,22:00
2026-04-23,EMP0346,A,06:00,14:00
2026-04-23,EMP0347,B,14:07,22:00
2026-04-23,EMP0348,B,14:05,22:00
2026-04-23,EMP0349,A,06:01,14:00
2026-04-23,EMP0350,A,06:04,14:00
2026-04-23,EMP0351,C,22:00,06:00
2026-04-23,EMP0352,C,22:03,07:30
2026-04-23,EMP0353,C,22:17,06:00
2026-04-23,EMP0354,C,22:00,06:00
2026-04-23,EMP0355,A,06:07,14:00
2026-04-23,EMP0356,A,06:10,14:00
2026-04-23,EMP0357,C,22:05,06:00
2026-04-23,EMP0358,A,06:00,14:30
2026-04-23,EMP0359,B,14:09,22:00
2026-04-23,EMP0360,C,22:04,06:00
2026-04-23,EMP0361,A,06:02,14:00
2026-04-23,EMP0362,C,22:07,06:00
2026-04-23,EMP0365,B,14:06,22:00
2026-04-23,EMP0366,B,14:04,22:00
2026-04-23,EMP0367,A,06:01,14:00
2026-04-23,EMP0368,B,14:04,00:00
2026-04-23,EMP0369,C,22:11,06:00
2026-04-23,EMP0370,B,14:01,22:00
2026-04-23,EMP0371,A,06:06,14:00
2026-04-23,EMP0372,C,22:03,06:00
2026-04-23,EMP0373,A,06:17,14:00
2026-04-23,EMP0374,A,06:00,14:00
2026-04-23,EMP0376,C,22:03,06:00
2026-04-23,EMP0377,B,14:02,22:00
2026-04-23,EMP0378,A,06:08,14:00
2026-04-23,EMP0379,C,22:02,06:00
2026-04-23,EMP0380,A,06:02,14:30
2026-04-23,EMP0381,B,14:00,22:00
2026-04-23,EMP0382,C,22:04,06:00
2026-04-23,EMP0383,C,22:04,06:00
2026-04-23,EMP0384,B,14:01,22:00
2026-04-23,EMP0386,A,06:12,14:00
2026-04-23,EMP0387,A,06:04,14:00
2026-04-23,EMP0388,B,14:03,22:00
2026-04-23,EMP0389,A,06:19,14:00
2026-04-23,EMP0390,A,06:03,14:00
2026-04-23,EMP0391,A,06:05,15:00
2026-04-23,EMP0392,B,14:11,22:00
2026-04-23,EMP0393,B,14:07,22:00
2026-04-23,EMP0394,C,22:09,06:00
2026-04-23,EMP0395,B,14:03,22:00
2026-04-23,EMP0396,B,14:00,22:00
2026-04-23,EMP0397,C,22:01,06:00
2026-04-23,EMP0399,C,22:02,06:00
2026-04-23,EMP0400,B,14:04,22:00
2026-04-23,EMP0401,C,22:04,06:00
2026-04-23,EMP0402,B,14:02,22:00
2026-04-23,EMP0404,A,06:01,14:00
2026-04-23,EMP0405,A,06:04,14:00
2026-04-23,EMP0406,A,06:03,14:00
2026-04-23,EMP0407,B,14:01,22:00
2026-04-23,EMP0408,A,06:09,14:00
2026-04-23,EMP0410,A,06:02,14:00
2026-04-23,EMP0411,B,14:08,22:00
2026-04-23,EMP0412,C,22:03,06:00
2026-04-23,EMP0413,C,22:04,06:00
2026-04-23,EMP0414,A,06:09,14:00
2026-04-23,EMP0415,C,22:05,06:00
2026-04-23,EMP0416,A,06:04,14:00
2026-04-23,EMP0417,A,06:03,14:00
2026-04-23,EMP0418,A,06:17,14:00
2026-04-23,EMP0419,B,14:05,22:00
2026-04-23,EMP0420,B,14:05,22:00
2026-04-23,EMP0421,B,14:01,22:00
2026-04-23,EMP0422,B,14:01,22:30
2026-04-23,EMP0423,A,06:13,14:00
2026-04-23,EMP0424,B,14:03,22:00
2026-04-23,EMP0425,B,14:03,22:00
2026-04-23,EMP0426,A,06:05,14:00
2026-04-23,EMP0427,C,22:00,06:00
2026-04-23,EMP0428,C,22:00,06:00
2026-04-23,EMP0429,C,22:14,06:00
2026-04-23,EMP0430,C,22:12,06:00
2026-04-23,EMP0431,A,06:02,14:00
2026-04-23,EMP0433,C,22:15,06:00
2026-04-23,EMP0434,C,22:09,06:00
2026-04-23,EMP0435,C,22:04,06:00
2026-04-23,EMP0436,A,06:05,14:00
2026-04-23,EMP0438,C,22:01,06:00
2026-04-23,EMP0439,B,14:08,22:00
2026-04-23,EMP0440,A,06:12,15:00
2026-04-23,EMP0441,A,06:02,14:00
2026-04-23,EMP0442,A,06:01,14:00
2026-04-23,EMP0443,A,06:03,14:00
2026-04-23,EMP0444,A,06:02,14:30
2026-04-23,EMP0445,A,06:11,14:00
2026-04-23,EMP0446,C,22:00,06:00
2026-04-23,EMP0447,A,06:01,14:00
2026-04-23,EMP0448,C,22:00,07:00
2026-04-23,EMP0449,A,06:01,14:00
2026-04-23,EMP0450,B,14:01,22:00
2026-04-23,EMP0451,B,14:00,22:00
2026-04-23,EMP0452,C,22:02,06:00
2026-04-23,EMP0453,A,06:04,14:00
2026-04-23,EMP0454,C,22:16,06:00
2026-04-23,EMP0455,C,22:02,06:00
2026-04-23,EMP0456,C,22:03,06:00
2026-04-23,EMP0458,A,06:00,14:00
2026-04-23,EMP0459,B,14:04,22:00
2026-04-23,EMP0461,B,14:00,22:00
2026-04-23,EMP0462,A,06:06,16:00
2026-04-23,EMP0463,B,14:01,22:30
2026-04-23,EMP0465,B,14:02,22:00
2026-04-23,EMP0466,A,06:01,14:00
2026-04-23,EMP0467,A,06:01,16:30
2026-04-23,EMP0468,A,06:01,14:00
2026-04-23,EMP0469,C,22:01,06:00
2026-04-23,EMP0470,B,14:01,22:00
2026-04-23,EMP0471,A,06:02,14:00
2026-04-23,EMP0472,B,14:01,22:00
2026-04-23,EMP0473,C,22:08,06:00
2026-04-23,EMP0474,A,06:03,15:00
2026-04-23,EMP0475,C,22:01,06:00
2026-04-23,EMP0476,B,14:00,22:00
2026-04-23,EMP0477,B,14:07,22:00
2026-04-23,EMP0478,B,14:02,22:00
2026-04-23,EMP0479,A,06:08,14:00
2026-04-23,EMP0480,C,22:06,06:00
2026-04-23,EMP0481,B,14:02,22:00
2026-04-23,EMP0482,B,14:08,22:00
2026-04-23,EMP0483,C,22:02,06:00
2026-04-23,EMP0484,B,14:09,22:00
2026-04-23,EMP0485,A,06:08,14:00
2026-04-23,EMP0486,C,22:10,06:00
2026-04-23,EMP0487,A,06:01,14:00
2026-04-23,EMP0488,B,14:00,22:00
2026-04-23,EMP0489,A,06:02,14:00
2026-04-23,EMP0490,A,06:02,14:00
2026-04-23,EMP0491,A,06:02,14:00
2026-04-23,EMP0492,B,14:02,00:30
2026-04-23,EMP0493,C,22:04,06:00
2026-04-23,EMP0494,B,14:02,22:00
2026-04-23,EMP0495,A,06:00,14:00
2026-04-23,EMP0496,A,06:08,14:00
2026-04-23,EMP0497,A,06:05,14:00
2026-04-23,EMP0498,B,14:02,22:00
2026-04-23,EMP0499,C,22:07,06:00
2026-04-23,EMP0500,A,06:00,14:00
2026-04-24,EMP0001,C,22:01,06:00
2026-04-24,EMP0002,C,22:07,06:00
2026-04-24,EMP0004,C,22:01,06:00
2026-04-24,EMP0005,C,22:04,06:00
2026-04-24,EMP0006,A,06:01,14:00
2026-04-24,EMP0007,C,22:02,06:00
2026-04-24,EMP0008,C,22:00,06:00
2026-04-24,EMP0010,B,14:00,22:00
2026-04-24,EMP0011,A,06:02,14:00
2026-04-24,EMP0012,B,14:00,22:00
2026-04-24,EMP0013,B,14:05,22:00
2026-04-24,EMP0015,A,06:01,14:00
2026-04-24,EMP0017,A,06:02,14:00
2026-04-24,EMP0018,A,06:13,14:30
2026-04-24,EMP0019,B,14:00,22:00
2026-04-24,EMP0020,A,06:01,14:00
2026-04-24,EMP0021,B,14:00,22:00
2026-04-24,EMP0022,B,14:00,23:00
2026-04-24,EMP0023,A,06:10,14:00
2026-04-24,EMP0024,B,14:07,22:00
2026-04-24,EMP0025,C,22:06,06:00
2026-04-24,EMP0026,C,22:00,06:00
2026-04-24,EMP0027,A,06:00,14:00
2026-04-24,EMP0028,A,06:10,14:00
2026-04-24,EMP0029,B,14:03,22:00
2026-04-24,EMP0030,C,22:04,07:00
2026-04-24,EMP0031,B,14:04,22:00
2026-04-24,EMP0032,B,14:05,22:00
2026-04-24,EMP0033,B,14:04,22:00
2026-04-24,EMP0034,C,22:03,06:00
2026-04-24,EMP0035,A,06:01,17:00
2026-04-24,EMP0036,A,06:00,16:00
2026-04-24,EMP0037,C,22:09,06:00
2026-04-24,EMP0038,C,22:00,06:00
2026-04-24,EMP0039,B,14:09,22:00
2026-04-24,EMP0040,C,22:06,06:00
2026-04-24,EMP0041,A,06:04,14:00
2026-04-24,EMP0042,A,06:02,14:00
2026-04-24,EMP0043,A,06:08,14:00
2026-04-24,EMP0044,C,22:07,06:00
2026-04-24,EMP0045,A,06:04,14:00
2026-04-24,EMP0046,C,22:10,06:00
2026-04-24,EMP0047,B,14:10,22:00
2026-04-24,EMP0048,A,06:01,14:00
2026-04-24,EMP0049,A,06:00,14:00
2026-04-24,EMP0051,B,14:00,22:00
2026-04-24,EMP0052,B,14:01,22:00
2026-04-24,EMP0053,C,22:00,06:00
2026-04-24,EMP0054,A,06:00,14:00
2026-04-24,EMP0055,B,14:01,22:00
2026-04-24,EMP0056,C,22:00,07:00
2026-04-24,EMP0057,C,22:06,06:00
2026-04-24,EMP0060,C,22:01,06:00
2026-04-24,EMP0061,A,06:19,14:00
2026-04-24,EMP0062,C,22:00,06:00
2026-04-24,EMP0063,A,06:03,14:00
2026-04-24,EMP0064,A,06:04,14:00
2026-04-24,EMP0065,A,06:10,14:00
2026-04-24,EMP0066,A,06:19,14:00
2026-04-24,EMP0067,C,22:00,06:00
2026-04-24,EMP0069,C,22:01,06:00
2026-04-24,EMP0071,C,22:00,06:00
2026-04-24,EMP0072,B,14:03,22:00
2026-04-24,EMP0073,B,14:03,22:00
2026-04-24,EMP0074,A,06:00,14:00
2026-04-24,EMP0075,A,06:01,14:00
2026-04-24,EMP0076,B,14:00,22:00
2026-04-24,EMP0077,B,14:00,22:00
2026-04-24,EMP0078,A,06:02,14:00
2026-04-24,EMP0079,A,06:02,14:00
2026-04-24,EMP0080,B,14:01,22:30
2026-04-24,EMP0081,B,14:03,22:00
2026-04-24,EMP0082,A,06:03,14:00
2026-04-24,EMP0083,B,14:01,22:00
2026-04-24,EMP0084,C,22:03,06:00
2026-04-24,EMP0085,B,14:03,22:00
2026-04-24,EMP0086,C,22:07,06:00
2026-04-24,EMP0087,C,22:07,06:00
2026-04-24,EMP0088,A,06:06,14:00
2026-04-24,EMP0089,B,14:04,22:00
2026-04-24,EMP0090,C,22:05,06:00
2026-04-24,EMP0091,A,06:00,14:00
2026-04-24,EMP0092,B,14:00,22:00
2026-04-24,EMP0093,C,22:04,06:00
2026-04-24,EMP0094,B,14:01,00:00
2026-04-24,EMP0095,A,06:03,14:00
2026-04-24,EMP0096,C,22:11,06:00
2026-04-24,EMP0097,A,06:07,14:00
2026-04-24,EMP0098,C,22:06,06:00
2026-04-24,EMP0099,C,22:00,06:00
2026-04-24,EMP0101,A,06:03,14:30
2026-04-24,EMP0102,C,22:00,06:00
2026-04-24,EMP0103,C,22:13,06:00
2026-04-24,EMP0104,A,06:04,14:00
2026-04-24,EMP0105,B,14:06,22:00
2026-04-24,EMP0106,C,22:29,06:00
2026-04-24,EMP0107,A,06:01,14:00
2026-04-24,EMP0108,A,06:13,14:00
2026-04-24,EMP0109,A,06:03,14:00
2026-04-24,EMP0110,A,06:04,15:30
2026-04-24,EMP0111,B,14:04,22:00
2026-04-24,EMP0112,B,14:00,22:00
2026-04-24,EMP0113,C,22:02,07:30
2026-04-24,EMP0114,A,06:05,15:30
2026-04-24,EMP0115,B,14:15,22:00
2026-04-24,EMP0116,B,14:01,22:00
2026-04-24,EMP0117,C,22:10,06:00
2026-04-24,EMP0118,C,22:02,06:00
2026-04-24,EMP0119,A,06:06,14:00
2026-04-24,EMP0120,C,22:09,06:00
2026-04-24,EMP0121,B,14:01,22:00
2026-04-24,EMP0122,B,14:08,22:00
2026-04-24,EMP0123,A,06:00,14:00
2026-04-24,EMP0124,C,22:17,06:00
2026-04-24,EMP0125,C,22:00,06:00
2026-04-24,EMP0126,A,06:03,14:00
2026-04-24,EMP0127,A,06:08,14:00
2026-04-24,EMP0128,A,06:04,14:00
2026-04-24,EMP0129,B,14:03,22:00
2026-04-24,EMP0130,A,06:13,14:00
2026-04-24,EMP0131,A,06:01,14:00
2026-04-24,EMP0132,B,14:00,22:00
2026-04-24,EMP0133,C,22:07,06:00
2026-04-24,EMP0134,B,14:03,01:00
2026-04-24,EMP0135,C,22:01,06:00
2026-04-24,EMP0138,B,14:11,22:00
2026-04-24,EMP0139,B,14:01,23:00
2026-04-24,EMP0141,C,22:06,06:00
2026-04-24,EMP0143,A,06:02,15:30
2026-04-24,EMP0144,A,06:00,14:00
2026-04-24,EMP0145,A,06:00,14:00
2026-04-24,EMP0146,B,14:00,22:00
2026-04-24,EMP0147,A,06:00,14:00
2026-04-24,EMP0148,C,22:00,06:00
2026-04-24,EMP0150,A,06:02,14:00
2026-04-24,EMP0151,B,14:04,22:00
2026-04-24,EMP0152,B,14:03,22:00
2026-04-24,EMP0153,C,22:01,06:00
2026-04-24,EMP0154,C,22:00,06:00
2026-04-24,EMP0155,B,14:06,22:00
2026-04-24,EMP0156,B,14:02,22:00
2026-04-24,EMP0157,C,22:02,06:00
2026-04-24,EMP0158,B,14:01,22:00
2026-04-24,EMP0159,B,14:00,22:00
2026-04-24,EMP0160,B,14:06,00:30
2026-04-24,EMP0161,B,14:05,22:00
2026-04-24,EMP0163,C,22:09,06:00
2026-04-24,EMP0164,C,22:01,06:00
2026-04-24,EMP0165,B,14:01,22:00
2026-04-24,EMP0166,B,14:02,22:00
2026-04-24,EMP0167,C,22:00,06:00
2026-04-24,EMP0168,B,14:05,22:00
2026-04-24,EMP0169,B,14:11,22:00
2026-04-24,EMP0170,A,06:02,14:00
2026-04-24,EMP0172,B,14:05,22:00
2026-04-24,EMP0173,A,06:02,14:00
2026-04-24,EMP0174,A,06:00,14:00
2026-04-24,EMP0175,C,22:00,07:00
2026-04-24,EMP0176,C,22:02,06:30
2026-04-24,EMP0177,C,22:00,06:00
2026-04-24,EMP0178,A,06:06,14:00
2026-04-24,EMP0179,B,14:07,22:00
2026-04-24,EMP0180,A,06:00,17:00
2026-04-24,EMP0181,C,22:00,08:00
2026-04-24,EMP0183,B,14:13,22:00
2026-04-24,EMP0184,B,14:04,22:00
2026-04-24,EMP0185,C,22:09,06:00
2026-04-24,EMP0186,B,14:03,22:00
2026-04-24,EMP0187,B,14:02,22:00
2026-04-24,EMP0188,A,06:02,14:00
2026-04-24,EMP0189,C,22:21,06:00
2026-04-24,EMP0190,A,06:10,14:00
2026-04-24,EMP0191,A,06:01,14:00
2026-04-24,EMP0192,B,14:02,22:00
2026-04-24,EMP0193,A,06:00,14:00
2026-04-24,EMP0194,B,14:01,00:30
2026-04-24,EMP0195,B,14:12,22:00
2026-04-24,EMP0196,A,06:00,14:00
2026-04-24,EMP0197,A,06:06,14:30
2026-04-24,EMP0198,C,22:02,07:30
2026-04-24,EMP0199,B,14:05,22:00
2026-04-24,EMP0200,C,22:04,06:00
2026-04-24,EMP0201,A,06:12,14:00
2026-04-24,EMP0203,B,14:03,22:00
2026-04-24,EMP0204,C,22:05,06:00
2026-04-24,EMP0206,C,22:00,06:00
2026-04-24,EMP0207,B,14:03,22:00
2026-04-24,EMP0208,C,22:08,08:00
2026-04-24,EMP0209,B,14:03,22:00
2026-04-24,EMP0210,B,14:02,22:00
2026-04-24,EMP0211,A,06:00,14:00
2026-04-24,EMP0212,C,22:06,06:00
2026-04-24,EMP0214,A,06:03,14:00
2026-04-24,EMP0215,C,22:06,06:00
2026-04-24,EMP0216,A,06:04,14:00
2026-04-24,EMP0217,A,06:00,14:00
2026-04-24,EMP0218,A,06:10,14:00
2026-04-24,EMP0221,A,06:01,14:00
2026-04-24,EMP0222,C,22:00,06:00
2026-04-24,EMP0223,C,22:07,06:00
2026-04-24,EMP0224,A,06:02,14:00
2026-04-24,EMP0225,B,14:00,00:00
2026-04-24,EMP0226,C,22:20,06:00
2026-04-24,EMP0227,A,06:02,14:00
2026-04-24,EMP0228,C,22:12,09:30
2026-04-24,EMP0229,A,06:07,14:00
